"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"12",-0.000338539999999158,-0.00654839000000011,-0.0135956099999992,-0.00588879000000123,0.0115755849999996,0.0265062399999996,-0.00761597999999926,-0.00414917000000073,-0.0169381450000008,-0.0120497800000012,-0.000156849999998733,0.491909820000002,-0.00649705499999943,-0.0104750750000002,0.0265268000000003,-0.00573129000000033,-0.00516892999999982,-0.0109908700000014,-0.000618864999999809,-0.0069815149999998,-0.00930656999999985,-0.00796520500000043,-0.00418554500000022,-0.000121759999999721
"13",0.00443064000000047,0.184212214999999,-0.00401807999999978,-0.0043231799999996,-0.00697436000000053,7.90349999997155e-05,0.0048303300000002,-0.00387027499999864,-0.00653082499999935,0.00450220500000005,-0.00496096500000042,-0.00649705499999943,0.495386145,-0.00502210500000012,-0.00514051500000004,0.00124663000000072,-0.00538104999999935,-0.00281754500000081,0.0660157150000002,0.00637338499999993,-0.0047311250000009,-0.0147774899999992,0.182193625,-0.00165832500000069
"14",-0.0080428800000001,-0.00448624999999965,-0.00217228000000088,-0.00639838499999961,-0.00897629000000008,0.00806756499999969,-0.00398743000000035,0.120916995,-0.00478934000000051,-0.00950751499999965,-0.00406684500000053,-0.0104750750000002,-0.00502210500000012,0.495356055,0.00167981,-0.00319795999999908,0.00154702000000008,-0.00609139499999948,-0.0102814099999995,-0.00987513000000023,0.162663125,-0.00264217499999968,-0.00336416499999953,-0.00341325500000095
"15",-0.00716773499999993,-0.00866901999999913,-0.00745889000000038,-0.0120787650000001,-0.0039525299999983,0.201685419999999,-0.00357116000000118,0.00634023500000025,-0.00179757500000054,-0.00588461500000059,-0.0031881150000003,0.0265268000000003,-0.00514051500000003,0.00167981,0.496889399999997,-0.00329347999999852,0.00650867500000115,-0.00628028499999899,0.000432155000001006,-0.00547776500000099,-0.00147891499999978,-0.00760530999999981,0.00356931000000053,0.00576351500000077
"16",-0.00512639499999892,0.00203179999999909,0.00284500000000072,0.16265794,-0.000371815000000965,-0.00666310000000039,-0.0120061199999991,-0.00724001999999933,-0.00505587500000015,-0.0111465250000002,-0.00924242999999963,-0.00573129000000033,0.00124663000000072,-0.00319795999999908,-0.00329347999999852,0.492041489999999,-0.00289374499999926,-0.00433438500000077,0.00673629999999956,3.07499999989195e-06,-0.00473562000000005,0.00250833000000004,0.00677253999999943,0.16929708
"17",0.000717899999999737,-0.00417173000000029,-0.01198795,-0.00490752499999882,-0.00560011499999977,0.00394935999999977,0.00101621500000051,0.138926959999999,-0.00739129500000044,0.00158062499999955,0.0005014400000003,-0.00516892999999982,-0.00538104999999935,0.00154702000000008,0.00650867500000115,-0.00289374499999926,0.51083771,-0.00563873500000078,-0.00506724499999987,-0.00963388500000022,0.0113856400000005,-0.00262955499999944,-0.00553037499999946,0.0053523049999982
"18",-0.0100222749999991,0.0876694949999996,0.00340079000000023,-0.0127163850000002,0.156317099999999,0.11767393,0.0107496050000012,-0.0122474550000002,-0.00322595999999976,-0.00499727000000008,-0.0126001549999998,-0.0109908700000014,-0.00281754500000079,-0.00609139499999948,-0.00628028499999898,-0.00433438500000076,-0.00563873500000078,0.492108129999999,-0.00789875000000118,-0.00645483500000026,-0.00149194999999839,-0.00993739500000104,0.00109415999999862,-0.00302554499999864
"19",-0.00836200000000016,0.0629386099999992,-0.00724568500000019,0.000686810000000042,-0.00991311500000077,0.000937439999999752,-0.00524076999999941,0.0151198700000018,-0.00541630999999896,-0.0133306599999998,-0.00510853000000094,-0.000618864999999804,0.0660157150000002,-0.0102814099999995,0.000432155000001001,0.00673629999999956,-0.00506724499999988,-0.00789875000000118,0.504093365,-0.000167374999999212,-0.00483540000000073,-0.00575477999999915,0.106313265,0.00250975999999935
"20",-0.00800113500000046,-0.000160265000000666,-0.00222661500000009,-0.00895638999999996,-0.003768715000001,-0.00844044999999946,-0.00706800000000025,-0.00876144999999895,0.140154170000002,-0.0148590599999996,0.00567773500000018,-0.0069815149999998,0.00637338499999993,-0.00987513000000023,-0.00547776500000098,3.07499999988669e-06,-0.00963388500000022,-0.00645483500000024,-0.000167374999999219,0.512643774999999,-0.0055806350000001,-0.00613620499999972,0.00110101500000071,0.00315008499999949
"21",-0.0132710500000016,-0.0049742649999991,0.00337435999999986,0.00108734000000138,0.000487345000001933,-0.000410629999999753,0.187449224999999,-0.00193104500000056,-0.00109955000000038,-0.00288089999999967,-0.00581594500000006,-0.00930656999999987,-0.0047311250000009,0.162663125,-0.00147891499999978,-0.00473562000000005,0.0113856400000005,-0.0014919499999984,-0.00483540000000072,-0.00558063500000008,0.494269409999999,-0.00474250499999974,-0.00376364500000001,0.00291472999999966
"22",-0.00310332499999955,-0.00821455000000096,-0.00169683999999972,0.0062560599999993,-0.0112612550000013,-0.00755291499999952,-0.00973478499999938,0.00490835000000147,0.000302460000000732,0.00496530500000014,-0.00687669500000051,-0.00796520500000043,-0.0147774899999992,-0.00264217499999969,-0.0076053099999998,0.00250833000000004,-0.00262955499999944,-0.00993739500000103,-0.00575477999999915,-0.00613620499999972,-0.00474250499999974,0.493074115,-0.00826754499999939,0.00847590000000066
"23",-0.00168725499999968,0.192511604999998,-0.00625358999999908,0.00100040999999969,-0.00131357000000109,-0.000628095000000305,0.00398399000000107,-0.000447014999999436,0.00340598500000091,0.00138587499999962,-0.00627592500000006,-0.0041855450000002,0.182193625,-0.00336416499999952,0.00356931000000052,0.00677253999999943,-0.00553037499999946,0.00109415999999862,0.106313265,0.00110101500000071,-0.00376364500000002,-0.00826754499999939,0.492911555000001,0.00366042500000003
"24",-0.00217580499999992,-0.00066801999999906,-0.000216819999998821,0.0117461250000023,-0.00755826499999976,0.000343560000000117,-0.000133784999999659,-0.00364257500000143,0.00173496999999906,0.00281659499999936,-0.01229209,-0.000121759999999732,-0.00165832500000069,-0.00341325500000095,0.00576351500000076,0.16929708,0.0053523049999982,-0.00302554499999865,0.00250975999999935,0.00315008499999949,0.00291472999999966,0.00847590000000065,0.00366042500000003,0.505342375
